,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn
1390,2,18,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,99,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,4,,1433,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4190,176140413,1925f3c6-2ffb-4fae-8c96-950c7ba50cbc,2021-05-05T16:33:53,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,1,0,0,,1
1391,2,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5 8,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,1434,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4201,176166028,0e4c14d1-223a-484a-b746-4ad35c1d0f70,2021-05-05T18:39:06,,[],submitted_via_web,,[],SLV,0,0,1,1,0,0,,1
1392,2,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,99,,1435,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4201,176166028,0e4c14d1-223a-484a-b746-4ad35c1d0f70,2021-05-05T18:39:06,,[],submitted_via_web,,[],SLV,0,0,1,1,0,0,,1
1393,2,41,1 8 7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,14000.0,3.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1436,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4204,176166041,8aaaf4a7-d01a-4d9b-a1c7-10f1cf89aa93,2021-05-05T18:39:10,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,4666.666666666667,1
1394,1,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1200.0,1.0,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,5,,1,,1437,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4206,176166178,0cf457db-b5a5-4f4b-a3d4-b4230cf3b19b,2021-05-05T18:40:28,,[],submitted_via_web,,[],SLV,1,0,0,1,0,0,1200.0,1
1395,2,42,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,5 9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,15000.0,3.0,0.0,,,,,,,7 1,1,0,0,0,0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1438,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4207,176166180,b59b013f-3602-48ca-ba2b-cda03de9fca4,2021-05-05T18:40:29,,[],submitted_via_web,,[],SLV,1,0,1,1,1,0,5000.0,1
1396,1,24,1 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1439,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4218,176166281,3097d0d6-ad3e-4a19-9aa3-fd718dc43ca2,2021-05-05T18:41:08,,[],submitted_via_web,,[],SLV,0,0,0,1,0,0,,1
1397,2,18,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1440,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4226,176173106,769253fd-c639-4536-944d-37ffa1148c39,2021-05-05T19:24:47,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,,1
1398,2,49,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1441,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4226,176173106,769253fd-c639-4536-944d-37ffa1148c39,2021-05-05T19:24:47,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,,1
1399,2,80,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1442,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4227,176173112,765fcb21-de7f-469f-95c7-459796d1b9fe,2021-05-05T19:24:51,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,,1
1400,2,11,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1443,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4228,176174040,65131676-ccef-4f3f-b252-2951f236d774,2021-05-05T19:33:50,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,,1
1401,1,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1444,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4231,176174211,25048a22-7096-4c83-8ee6-062666ae217a,2021-05-05T19:35:30,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,,1
1402,2,30,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,,1,,1445,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4231,176174211,25048a22-7096-4c83-8ee6-062666ae217a,2021-05-05T19:35:30,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,,1
1403,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,99,,1446,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4233,176174215,a3850394-f1de-4eb2-b8c4-d1e222049d9a,2021-05-05T19:35:32,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,1,0,0,,1
1404,2,24,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1447,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4234,176174216,51445751-8942-4e86-8cf5-5133228e23e5,2021-05-05T19:35:33,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,1,0,0,,1
1405,1,43,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1448,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4237,176174611,fae5d635-4a2f-4bb4-9531-6fb6dcf373f9,2021-05-05T19:39:49,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,6000.0,1
1406,1,17,1 9 7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1449,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4237,176174611,fae5d635-4a2f-4bb4-9531-6fb6dcf373f9,2021-05-05T19:39:49,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,6000.0,1
1407,2,26,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,12000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1450,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4239,176174624,bdd95dd8-8109-402c-afd2-8b1fad713d16,2021-05-05T19:40:02,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,12000.0,1
1408,1,26,1 16 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1451,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4240,176174664,195fe537-941f-41c7-9f5c-4e1ab50ca5b7,2021-05-05T19:40:42,,[],submitted_via_web,,[],SLV,0,0,0,0,0,1,,1
1409,2,30,1 7 14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,15000.0,2.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1452,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4241,176174667,ac733fcf-843f-4470-9b38-8bbb9055e9c1,2021-05-05T19:40:43,,[],submitted_via_web,,[],SLV,1,0,0,0,1,0,7500.0,1
1410,2,34,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9 6,0,0,0,0,0,1,0,0,1,0,0,0,0,99,,,2.0,99.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,1453,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4250,176174946,f68ebcda-36f3-4020-92bc-24dcfe31904a,2021-05-05T19:43:05,,[],submitted_via_web,,[],SLV,0,1,0,1,1,0,,1
1411,1,24,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,11000.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1454,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4256,176174994,9f568acc-df1b-4dbb-b6c9-37e8c1d6343e,2021-05-05T19:43:35,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,3666.666666666666,1
1412,2,29,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,10000.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,1455,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4259,176175415,abf36ba9-727a-43b2-92f6-8a7dc5ae031c,2021-05-05T19:47:37,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,3333.333333333333,1
1413,2,17,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1456,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4260,176176174,85100001-8166-4268-99f2-349edb9b3a65,2021-05-05T19:54:25,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,1,0,0,,1
1414,2,45,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1457,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4261,176176181,7b745197-09dd-46af-a8c9-9522ada5f1d7,2021-05-05T19:54:26,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,1,0,0,,1
1415,2,30,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,410.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2,1.0,1458,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4262,176176186,736fee2b-5a0d-49aa-ad93-5106b3a7ecc8,2021-05-05T19:54:28,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,410.0,1
1416,2,29,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,615.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1459,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4263,176176191,bbe6d588-0d04-4997-a6ba-b177c258b83f,2021-05-05T19:54:30,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,615.0,1
1417,2,25,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1460,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4264,176176198,2d8ba1f2-28a9-4edf-b52d-01aa38f23834,2021-05-05T19:54:31,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,0,1,,1
1418,2,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,6,6.0,1461,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4267,176176828,6435d524-5a7f-4520-a4d2-4e65a4e05d50,2021-05-05T19:58:30,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1
1419,2,22,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8 9 7,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,11000.0,1.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1462,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4273,176180459,febfdf00-02e5-46a3-9692-4d81ff7eb8aa,2021-05-05T20:26:42,,[],submitted_via_web,,[],SLV,0,1,0,1,0,0,11000.0,1
1420,2,39,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8 7,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,14000.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1463,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4274,176180463,494d15fd-0509-40c4-96e3-dbb766ef5221,2021-05-05T20:26:43,,[],submitted_via_web,,[],SLV,0,1,0,1,0,0,14000.0,1
1421,2,22,1 6 16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.0,8000.0,1.0,,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1464,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4274,176180463,494d15fd-0509-40c4-96e3-dbb766ef5221,2021-05-05T20:26:43,,[],submitted_via_web,,[],SLV,0,1,0,1,0,0,8000.0,1
1422,2,30,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,12000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1465,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4276,176180517,d6ec1f4b-85ed-4560-8429-2f5dd15bd4b2,2021-05-05T20:27:28,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,12000.0,1
1423,2,30,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,8000.0,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,8 2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1468,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4290,176181958,abcdaec8-73fe-4b06-be88-2624f37cdf13,2021-05-05T20:37:28,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,4000.0,1
1424,1,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,10000.0,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1469,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4290,176181958,abcdaec8-73fe-4b06-be88-2624f37cdf13,2021-05-05T20:37:28,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,5000.0,1
1425,2,43,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7 6,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,16800.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,1470,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4294,176182414,9e3bdf8c-0baa-4c83-9b62-67c75346fde9,2021-05-05T20:40:52,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,16800.0,1
1426,1,32,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,6000.0,1.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1472,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4295,176182436,592fa6be-c970-4c0f-9118-2049cc3a641c,2021-05-05T20:41:20,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,6000.0,1
1427,2,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,9000.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1471,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4295,176182436,592fa6be-c970-4c0f-9118-2049cc3a641c,2021-05-05T20:41:20,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,3000.0,1
